user_id,sku_id
232305,74517
232308,87901
232309,81708
232310,99141
232311,48753
232313,59580
232316,19246
232317,276
232318,111778
232321,96168
232322,129313
232323,18103
232324,140921
232325,12564
232326,102110
232327,165190
232328,12564
232330,116746
232331,20719
232332,113305
232333,17416
232334,146523
232335,71801
232336,149641
232337,20308
232338,148130
232339,168043
232340,135272
232342,161870
232343,72967
232344,26372
232348,28712
232350,20600
232352,125895
232353,52343
232356,164252
232357,160476
232361,61531
232362,153395
232363,29228
232364,157952
232365,168136
232366,54357
232367,126092
232370,150041
232371,126092
232372,86942
232373,27254
232374,84389
232375,132580
232377,57018
232380,144170
232381,46906
232383,30155
232384,75588
232385,56421
232387,19246
232388,93169
232391,45980
232392,164258
232394,10098
232395,61226
232396,124997
232399,79520
232400,165190
232403,24371
232405,90621
232409,136526
232411,18412
232412,161594
232413,32454
232415,89802
232416,135272
232418,81827
232419,166707
232421,51460
232422,75489
232428,32465
232430,56792
232432,88295
232433,25837
232434,126478
232436,141200
232438,20827
232440,132573
232441,94944
232443,36692
232444,166354
232446,4680
232448,68767
232449,57084
232450,30678
232451,95399
232452,73398
232453,126791
232454,171183
232457,136218
232458,136276
232459,3673
232460,38741
232461,46558
232462,110116
232464,34091
232466,63814
232469,69262
232470,98249
232471,33511
232472,56792
232473,143741
232474,6533
232475,153395
232476,19213
232479,144170
232480,14544
232482,20308
232483,116177
232486,21147
232487,139448
232488,78832
232489,134084
232491,103132
232493,32465
232494,19253
232495,135272
232498,21147
232499,7196
232502,71525
232503,12564
232504,90646
232506,101181
232507,20819
232508,69355
232509,132782
232510,92394
232511,37957
232512,151327
232513,126906
232515,88295
232518,107012
232519,49367
232521,101531
232522,152872
232523,163680
232524,157909
232525,96959
232528,13207
232529,152872
232533,165190
232534,154636
232535,20077
232536,135272
232537,145641
232538,145895
232539,94944
232543,111778
232544,276
232545,162498
232546,32465
232548,79520
232549,63229
232550,146523
232551,102374
232552,137196
232553,84389
232554,124470
232555,127735
232556,15734
232558,21147
232559,152699
232562,63006
232564,146537
232565,126394
232566,63006
232567,69342
232568,62863
232569,117692
232570,168043
232571,24689
232576,22499
232577,116328
232580,81462
232582,20330
232583,24900
232585,21916
232586,161641
232587,5825
232588,32876
232593,113233
232594,23757
232595,124286
232598,6809
232604,93169
232605,79405
232606,109342
232608,147796
232611,119979
232612,90761
232613,92021
232614,146952
232619,28276
232621,154636
232622,61394
232625,21147
232626,71940
232627,137193
232629,132343
232630,22140
232632,157597
232635,37010
232636,32465
232638,134084
232640,103908
232641,69262
232642,63006
232643,73755
232644,54357
232645,49474
232646,154636
232647,37916
232649,153395
232651,60796
232654,153698
232656,129598
232658,42188
232659,68718
232660,33629
232662,44854
232663,20719
232664,13029
232665,42199
232666,36638
232667,94704
232668,111856
232672,81163
232674,123578
232676,146230
232677,111778
232678,131478
232679,20308
232680,84409
232682,36760
232683,14163
232684,57018
232686,8218
232690,157760
232691,43430
232692,143296
232693,142936
232694,103234
232696,6530
232698,108097
232700,154636
232701,55528
232702,111225
232703,131300
232704,97025
232707,65210
232708,20719
232709,70491
232710,171088
232711,139680
232712,142667
232713,146704
232714,69586
232715,77008
232716,16561
232718,56797
232720,88341
232721,65210
232728,75877
232729,53317
232731,140741
232734,132417
232735,5916
232738,103890
232739,88295
232740,144170
232741,116489
232742,147796
232747,153551
232748,155721
232749,33710
232751,153395
232755,101664
232756,146427
232758,103014
232760,24423
232761,93773
232762,128567
232764,37057
232765,115863
232766,26229
232768,63006
232769,142477
232770,108382
232771,160209
232772,37578
232774,45417
232776,76955
232777,45678
232779,116975
232780,72967
232782,59256
232787,150496
232788,4174
232792,157827
232794,75588
232795,88764
232796,30140
232798,107012
232799,82824
232800,69262
232802,163009
232804,43873
232805,56550
232806,160476
232807,60533
232809,65520
232810,139565
232811,119697
232812,149745
232816,21389
232817,146704
232818,152215
232819,92712
232821,6156
232823,37220
232824,84409
232825,149451
232826,66045
232827,170400
232828,45678
232829,24371
232830,45656
232832,50092
232833,52476
232834,169819
232835,35557
232837,16141
232838,58568
232839,125188
232840,98634
232841,160931
232844,22414
232845,144170
232848,49367
232849,97162
232850,51196
232851,24048
232852,128988
232853,65520
232854,69262
232856,143527
232857,65914
232859,109083
232860,45512
232861,135272
232862,116489
232863,55562
232864,48790
232865,18585
232866,111453
232867,125699
232868,170400
232870,26439
232872,112727
232873,147898
232875,164211
232877,95976
232880,122027
232881,10325
232882,96887
232883,86604
232884,135272
232885,73438
232886,153395
232887,160476
232888,84389
232889,65914
232890,154636
232891,135272
232892,78508
232895,72967
232896,24048
232897,66968
232898,66874
232900,144267
232901,87802
232905,29411
232906,154636
232907,62351
232909,146386
232910,99415
232911,90484
232912,153551
232913,103132
232916,52283
232922,169413
232923,147652
232924,12251
232925,75588
232928,21147
232929,62863
232932,6809
232933,21147
232934,24371
232935,96813
232942,119111
232943,76924
232947,72967
232948,40336
232954,48895
232955,134619
232957,13334
232959,90521
232969,20719
232970,103014
232971,148421
232973,142936
232974,45656
232978,112068
232980,65233
232981,127838
232982,62629
232986,109728
232987,117144
232988,160750
232995,111225
232996,88295
233001,90230
233002,136218
233003,149854
233004,39465
233005,12564
233006,165190
233007,145641
233009,102034
233011,161193
233014,63231
233015,75018
233017,15259
233018,157909
233019,31870
233022,61531
233023,119099
233024,154636
233025,160750
233026,42721
233027,124758
233028,84205
233029,66320
233030,61742
233031,109840
233032,2100
233034,147796
233035,143981
233036,116489
233037,149601
233038,132782
233039,143962
233040,1561
233043,54357
233045,134084
233046,71961
233050,5888
233055,126092
233060,13931
233061,110899
233062,152478
233067,153051
233068,110409
233070,45149
233071,19213
233072,18103
233075,28276
233078,54209
233080,19961
233082,12568
233084,33726
233087,42721
233091,49551
233092,71110
233094,98634
233096,135272
233097,91145
233098,64467
233100,45678
233101,64167
233102,161995
233103,93169
233104,70352
233105,103132
233106,166231
233108,30422
233109,111778
233110,8585
233111,153551
233113,100251
233114,6998
233117,76996
233118,121595
233119,170400
233121,26372
233125,5874
233127,156793
233132,114550
233134,15168
233135,63609
233136,117882
233138,6486
233141,63006
233142,45656
233143,78335
233146,165291
233148,162108
233149,79520
233151,161081
233152,45320
233153,104327
233156,52343
233158,114767
233159,46990
233160,128116
233161,71657
233162,52343
233164,147796
233166,153304
233167,155223
233169,158417
233171,59366
233173,107178
233175,125756
233177,142666
233180,134619
233182,135502
233186,126177
233187,26788
233188,8233
233189,132741
233190,151139
233191,12564
233193,44854
233194,121595
233195,12564
233196,20932
233199,164211
233200,39222
233201,116710
233202,170626
233203,20719
233205,79080
233206,90521
233208,19960
233210,83048
233211,8710
233213,1426
233215,11876
233217,104955
233218,81010
233221,28276
233222,20719
233223,7975
233226,63231
233228,5235
233231,111391
233232,53857
233234,171002
233235,170453
233236,135272
233237,92909
233238,169
233241,48694
233242,30971
233243,170626
233246,135309
233247,37427
233248,130948
233249,59583
233253,103132
233256,72967
233258,141460
233259,32744
233260,85689
233261,155223
233262,20719
233265,93169
233266,48275
233271,12609
233272,131818
233273,135865
233275,60861
233276,32465
233277,124869
233279,86915
233280,70930
233281,36171
233288,19960
233290,26857
233293,47193
233294,65755
233295,126623
233299,22499
233301,170959
233304,108106
233307,7199
233310,88414
233313,79636
233314,95376
233315,47193
233317,122341
233322,47107
233329,39253
233330,118167
233331,36345
233332,31628
233333,16523
233335,12564
233339,12974
233340,142488
233344,30479
233345,12564
233348,45678
233349,12564
233350,134619
233352,49891
233353,98628
233355,61796
233356,47193
233357,124758
233359,12564
233360,11728
233361,9702
233365,37546
233366,54209
233368,40491
233369,68654
233370,110442
233372,73427
233373,14481
233374,87819
233375,36100
233376,24423
233377,129444
233378,21078
233379,31662
233380,50805
233381,117882
233382,128988
233385,74517
233386,168573
233387,149841
233389,109349
233396,140741
233397,170587
233398,6754
233399,18412
233401,163680
233402,101181
233408,107178
233409,90456
233411,32715
233412,169819
233415,102204
233416,25587
233421,70839
233422,169819
233426,101713
233430,127425
233431,47193
233434,21147
233435,149841
233437,169995
233439,99425
233440,142606
233442,48877
233444,94944
233447,92712
233449,49367
233450,12609
233452,20169
233453,166707
233454,142477
233456,75588
233457,170699
233458,52343
233460,3318
233461,22962
233462,164258
233463,9507
233466,11154
233467,110904
233469,59440
233471,51384
233474,100662
233475,128484
233477,144589
233478,60861
233480,60722
233484,109726
233485,44854
233488,54174
233489,32465
233491,63006
233493,73398
233494,59259
233497,65441
233498,84544
233501,211
233502,19042
233503,90402
233504,93070
233506,26229
233508,106388
233509,47193
233514,116489
233515,2206
233517,111783
233518,17032
233519,23757
233522,145895
233525,127735
233526,103132
233527,140029
233528,133873
233529,132580
233531,135187
233532,131210
233534,144742
233535,36239
233537,107012
233544,45980
233545,163550
233547,142140
233548,160476
233549,137517
233550,145895
233551,87749
233552,144762
233554,46676
233555,59409
233556,106586
233557,147796
233558,21147
233559,103601
233561,32774
233562,117882
233563,36371
233565,72967
233566,160978
233567,40336
233568,111778
233570,170179
233571,103234
233572,162573
233573,153599
233575,20819
233576,107012
233577,12564
233581,134084
233582,68615
233583,53857
233584,135272
233586,170776
233587,26372
233588,117882
233589,85518
233590,124460
233594,143981
233595,126146
233596,31323
233597,155792
233598,21147
233599,57161
233600,14163
233602,124687
233603,154636
233608,9159
233610,138778
233611,99890
233613,44042
233615,139174
233617,5888
233618,71940
233619,97025
233620,59259
233622,85012
233623,28295
233625,28276
233626,20808
233629,132343
233631,22962
233635,37957
233637,28276
233639,111778
233640,45678
233642,137636
233644,32465
233645,125699
233647,18412
233649,78116
233650,83384
233651,81462
233653,129287
233660,165516
233661,157909
233662,15259
233664,81462
233666,22140
233667,103234
233670,71184
233671,101779
233676,144492
233677,32796
233681,161397
233683,75877
233684,107304
233685,149841
233686,12564
233687,160476
233688,52343
233689,141831
233691,85780
233692,122497
233696,31662
233697,48895
233699,81010
233701,12564
233702,165467
233703,47328
233706,12564
233707,143527
233709,105244
233711,9364
233712,144208
233714,45656
233716,158623
233717,103132
233719,124350
233720,143981
233721,142295
233722,51429
233723,79636
233725,37427
233727,148009
233728,30528
233729,10325
233730,128567
233731,66088
233732,67796
233735,72126
233736,37916
233739,31962
233740,112550
233743,110904
233745,2072
233748,40336
233749,73265
233752,122369
233757,111225
233758,133029
233759,25837
233762,92131
233763,165190
233764,107178
233765,164833
233766,6238
233767,164544
233768,63784
233769,63229
233770,120211
233771,106045
233773,154636
233776,22962
233777,77745
233778,166813
233780,145946
233781,151327
233784,142140
233785,63206
233786,110899
233788,154636
233792,65520
233793,48895
233794,144635
233796,81462
233797,151327
233798,55308
233801,81163
233803,61531
233805,151183
233807,96887
233808,31962
233809,24371
233813,43449
233814,37546
233815,72967
233816,90621
233818,59820
233820,123618
233821,155017
233822,89861
233823,166707
233824,57018
233827,153029
233829,98249
233830,114230
233831,59175
233832,123350
233834,163680
233837,166384
233838,57018
233839,38222
233840,164211
233841,117882
233842,87181
233843,50092
233846,25227
233847,129699
233848,87838
233849,62708
233850,39222
233852,7794
233853,65914
233855,73398
233857,66088
233860,164833
233862,84389
233863,116670
233864,90761
233865,78035
233866,135187
233867,48656
233869,36638
233870,70153
233871,51931
233874,22140
233875,127189
233878,39695
233879,60214
233881,110904
233884,97966
233885,79636
233886,41200
233888,147796
233890,157009
233894,144742
233895,157120
233896,5007
233898,108097
233899,140917
233900,31628
233901,154636
233904,135272
233905,106585
233908,20869
233910,58768
233912,93169
233913,77008
233914,44042
233916,112248
233918,74280
233919,120189
233920,62863
233922,117011
233924,71675
233925,14197
233926,108410
233927,166707
233928,109472
233930,88295
233933,71184
233934,30140
233936,162108
233937,44043
233939,75588
233942,130455
233945,131300
233946,71940
233948,147796
233949,72967
233950,144635
233951,29411
233952,84409
233954,151940
233956,131777
233957,148209
233959,117144
233960,56797
233961,119052
233962,2378
233965,105352
233971,20308
233972,38019
233974,85566
233976,149725
233977,78894
233978,95976
233979,78327
233980,80499
233982,36503
233983,44854
233984,83384
233987,130683
233989,22140
233990,85557
233991,152478
233995,28276
233996,107764
233998,159166
234000,36307
234001,57161
234002,94944
234003,119697
234004,168119
234006,47107
234007,80030
234008,143981
234010,154636
234011,65914
234013,118464
234015,97025
234017,51852
234018,57018
234019,90105
234021,161193
234023,149044
234025,125895
234027,143981
234028,161594
234029,164258
234030,95734
234031,57161
234032,163550
234033,147796
234035,51558
234037,128988
234039,93169
234040,163495
234042,89802
234043,20719
234046,142667
234048,62777
234049,62830
234050,20719
234051,31662
234055,155389
234056,167923
234057,12564
234059,89555
234062,75877
234063,47895
234068,103652
234069,5485
234071,169819
234072,32124
234074,54357
234075,153395
234076,101001
234079,47107
234081,73398
234084,87938
234085,24371
234087,12564
234090,53857
234091,103014
234093,81515
234094,103594
234095,47895
234098,124951
234099,111532
234100,146390
234101,103234
234102,23757
234104,9702
234106,151760
234108,12564
234110,43873
234111,2100
234113,130791
234115,116820
234117,28276
234118,26372
234119,75877
234120,7418
234121,86942
234123,82481
234125,54709
234126,9364
234127,138684
234128,137805
234129,165391
234130,42721
234131,74517
234132,46734
234133,94795
234138,57018
234140,38639
234141,109384
234144,129598
234145,125522
234146,125363
234147,28276
234151,143981
234152,5505
234153,52343
234154,98685
234155,54265
234156,18412
234158,151327
234159,54357
234160,72348
234161,122369
234162,77008
234166,69262
234168,3318
234169,32465
234171,91771
234172,145705
234173,150257
234176,6533
234177,152872
234178,75877
234180,71525
234181,32465
234182,135662
234184,138289
234185,155017
234186,130791
234187,24371
234188,150354
234189,96654
234191,156471
234192,121595
234193,164737
234196,170453
234197,9702
234198,90646
234199,152199
234201,2100
234202,12564
234203,60755
234205,103675
234206,151139
234207,75525
234210,47408
234211,34697
234213,155389
234214,67952
234215,140996
234217,84544
234218,53371
234219,20330
234220,34199
234221,91011
234222,125372
234223,126146
234224,144208
234225,129945
234226,99415
234227,124997
234228,69262
234229,18301
234232,79636
234234,117144
234238,135772
234239,90761
234241,107178
234242,111778
234243,142295
234245,19253
234246,147796
234247,16760
234248,61796
234249,16373
234250,59175
234251,89802
234252,14163
234253,26820
234254,19950
234255,97007
234256,154636
234260,91362
234261,141243
234263,32465
234264,12564
234265,132782
234266,170626
234269,53906
234273,90761
234274,87598
234275,84205
234276,8585
234277,72967
234278,42440
234280,41101
234281,71525
234282,78327
234284,104084
234285,135376
234286,94963
234287,156484
234288,58682
234289,79520
234291,18611
234293,105971
234294,63006
234295,38639
234297,145982
234298,163680
234299,170453
234300,46990
234301,157597
234302,69355
234303,119774
234304,5825
234305,54084
234306,54357
234308,84409
234309,145895
234311,134619
234312,22962
234315,30183
234316,25409
234317,25003
234320,40399
234321,17065
234325,107012
234326,136276
234327,135187
234328,107061
234329,32465
234334,3673
234336,44705
234337,8952
234339,81131
234340,10677
234344,164499
234346,45656
234347,84389
234348,53857
234349,5888
234351,134555
234352,141243
234353,32465
234354,86577
234355,128988
234356,50097
234357,5825
234358,140807
234359,145946
234361,47895
234364,154636
234365,107962
234366,40964
234367,107178
234368,28276
234369,23757
234370,112735
234373,90456
234374,116820
234375,43960
234376,78256
234377,21389
234378,140687
234379,139840
234380,13931
234382,119481
234383,142477
234384,17529
234385,88414
234387,111017
234388,9448
234389,147796
234390,48895
234391,154636
234393,92909
234394,77008
234395,47193
234396,111225
234397,120189
234400,103234
234401,8990
234402,28762
234403,77391
234405,171088
234408,103234
234409,92394
234410,51670
234413,152872
234414,131300
234415,127425
234417,170699
234419,128988
234421,31962
234423,153551
234424,37995
234427,73515
234428,82824
234430,153551
234431,23757
234432,131149
234434,63006
234435,24371
234436,111225
234437,115851
234438,116420
234440,117882
234441,111778
234442,103652
234443,151327
234444,61394
234446,37957
234450,166384
234451,50227
234452,128416
234453,127189
234454,165985
234455,118053
234456,20719
234457,75588
234459,57161
234460,37057
234462,52343
234463,82971
234465,126537
234468,47193
234469,128036
234470,144549
234471,63229
234472,48895
234474,63294
234475,5888
234478,24371
234479,117144
234480,68615
234482,116881
234483,141243
234485,134619
234486,85518
234488,163009
234490,103026
234491,137805
234492,102226
234494,149641
234495,160537
234497,88312
234498,63229
234499,138778
234500,107012
234501,23117
234502,143343
234503,67241
234504,93180
234509,27582
234511,157215
234513,2072
234514,42199
234515,88798
234517,149711
234519,153698
234520,130066
234521,98249
234522,131300
234524,10922
234525,37638
234527,88312
234528,33445
234529,12564
234530,41840
234531,139648
234533,142488
234534,41101
234535,59409
234536,9112
234537,24371
234540,154098
234541,142477
234543,97700
234546,28712
234548,6868
234549,77571
234550,22140
234551,67444
234552,37441
234553,84389
234554,42721
234555,153551
234559,66874
234560,107012
234562,5505
234563,97700
234564,93070
234567,164258
234568,74630
234569,115882
234570,72348
234571,81462
234572,112332
234574,166041
234575,88414
234577,6486
234580,137196
234584,15259
234585,24371
234586,52476
234588,120532
234589,62330
234590,9961
234591,142155
234592,148421
234593,131364
234594,144208
234596,52343
234597,18412
234598,107012
234599,93163
234601,86604
234602,97025
234603,144267
234604,19246
234605,88414
234606,85518
234608,84525
234609,161265
234610,740
234611,1468
234612,88312
234614,133134
234615,59038
234616,116510
234617,24679
234620,153698
234622,153395
234625,84409
234626,69355
234627,1468
234628,149812
234630,30479
234631,28276
234632,18412
234634,160476
234635,142667
234638,107012
234640,12564
234641,18412
234642,154636
234646,105352
234647,84389
234649,63006
234650,61531
234651,79520
234652,62863
234654,24900
234657,72348
234659,5825
234660,146523
234661,134619
234663,93169
234665,103132
234667,135409
234668,68600
234669,163918
234670,13915
234673,129598
234674,110904
234675,67182
234676,103234
234677,36504
234680,72967
234683,73427
234684,95735
234685,2086
234687,1628
234688,107012
234689,77745
234690,147796
234692,99425
234694,6866
234695,102952
234697,78694
234698,155389
234699,34547
234700,112995
234701,31662
234703,10120
234704,41887
234706,120930
234707,147833
234708,740
234711,56792
234713,149641
234714,120051
234715,77792
234716,103350
234719,276
234722,72348
234724,68293
234725,134817
234726,57161
234727,37957
234729,102488
234730,28276
234731,98634
234732,59175
234733,14577
234734,57119
234735,69209
234737,74517
234741,24371
234742,107178
234743,38245
234745,42440
234750,62351
234751,105166
234754,22962
234758,92712
234760,89634
234762,41101
234763,12564
234765,138037
234768,126092
234770,94380
234771,128466
234772,155223
234773,160070
234777,60861
234779,5916
234782,46990
234783,72967
234787,46733
234790,167310
234792,24423
234795,171088
234796,127735
234799,103132
234800,136526
234801,48895
234803,164954
234805,160750
234806,19213
234807,165594
234808,135865
234809,79520
234811,74517
234812,85909
234813,88764
234814,103652
234816,101664
234817,100908
234818,7199
234819,58768
234820,63006
234821,44854
234822,81708
234823,126535
234824,32760
234826,130954
234827,101824
234828,152478
234829,69209
234830,69355
234833,32260
234834,28276
234838,125756
234839,169819
234840,98253
234841,66796
234842,164258
234843,74517
234844,143100
234846,37957
234849,134084
234850,52343
234852,42199
234853,76924
234854,115851
234855,105400
234856,6533
234857,153551
234861,111472
234863,59409
234866,87181
234867,65914
234868,116546
234869,123328
234870,125756
234871,160476
234873,128416
234874,155017
234875,28276
234876,154732
234877,143685
234878,143981
234879,31662
234882,164211
234883,69858
234884,28712
234885,11036
234887,74655
234888,93295
234890,22438
234893,126394
234895,87573
234896,59092
234897,106487
234899,115851
234900,18103
234901,122369
234902,116489
234905,33286
234906,70757
234907,132375
234909,141200
234910,166876
234913,70153
234914,102735
234915,31895
234916,152478
234917,20808
234920,20719
234921,36976
234922,147901
234924,122497
234925,102527
234928,134084
234929,32465
234934,168136
234935,1745
234936,101181
234937,2378
234938,136276
234940,151327
234941,5916
234942,66320
234943,14163
234945,152699
234946,147796
234947,166707
234949,66088
234950,72024
234953,164258
234956,71487
234957,31302
234960,8222
234961,140944
234963,81163
234965,78016
234967,78327
234969,94461
234970,64974
234972,156
234974,64274
234975,104955
234978,138151
234982,87502
234984,52830
234986,43873
234988,64974
234989,165190
234991,149641
234992,12564
234994,155389
234995,85557
234997,72967
234998,59175
234999,42876
235000,92909
235002,151992
235003,103652
235004,147796
235005,168106
235006,126146
235008,77745
235009,107178
235010,146838
235011,131615
235012,63006
235013,13931
235014,57018
235016,6533
235019,160476
235020,166707
235021,84389
235022,120818
235023,164544
235025,45458
235027,20719
235028,106487
235030,149641
235031,92729
235033,136526
235034,169641
235035,85909
235036,20819
235037,62863
235038,79888
235040,91922
235041,63006
235044,161193
235046,113185
235047,61531
235048,104023
235050,62863
235051,147433
235052,154732
235054,46734
235055,62330
235056,85650
235057,93180
235058,113305
235059,32796
235060,42199
235061,64794
235062,59175
235063,85557
235067,131655
235068,73469
235069,137842
235070,162910
235071,99425
235072,86427
235073,165391
235074,111778
235075,79636
235077,162910
235081,63006
235083,36307
235084,96887
235085,116489
235086,37957
235088,41097
235089,52343
235090,63557
235091,31662
235093,63006
235094,160750
235095,37638
235097,165391
235103,125699
235105,96049
235106,117882
235107,166354
235108,47408
235110,11436
235111,160931
235112,72855
235116,72967
235117,24979
235118,124286
235120,84544
235123,66968
235125,83325
235126,132809
235127,63006
235128,33051
235129,91299
235130,2378
235131,123098
235132,44854
235133,149348
235136,103652
235137,135272
235138,160476
235139,45173
235140,72967
235141,63006
235142,160476
235143,71940
235145,35636
235146,114132
235147,23696
235149,128747
235150,72855
235151,162149
235154,42769
235155,126906
235156,28276
235157,118055
235159,19073
235162,163009
235163,6533
235166,87777
235167,16579
235169,120580
235170,8585
235171,157857
235173,138981
235174,15168
235176,53785
235178,11036
235179,2909
235180,65142
235181,36371
235182,89252
235183,117996
235188,8648
235191,118755
235194,50181
235198,52343
235200,55715
235201,149854
235204,153395
235206,69262
235208,136218
235209,37957
235210,276
235211,52343
235214,10089
235215,28276
235216,113675
235218,78694
235220,25987
235223,140807
235225,163774
235226,57845
235228,162617
235229,87598
235230,82824
235231,46906
235234,112033
235237,63006
235239,69017
235240,63784
235242,84855
235244,135272
235245,102422
235248,105395
235251,87057
235253,12564
235255,165614
235257,103234
235258,140029
235259,70352
235260,26229
235261,21147
235262,136734
235263,105603
235264,156
235268,164571
235269,42988
235270,9374
235272,152478
235275,124997
235276,5825
235277,144377
235278,12564
235279,14163
235280,63315
235284,160662
235285,140458
235286,65488
235287,142120
235288,166813
235290,141243
235291,65520
235292,126906
235293,134286
235295,14163
235296,164954
235297,52656
235298,103652
235299,123773
235300,103652
235301,68469
235302,20739
235304,97025
235307,164258
235309,164954
235310,147433
235312,95254
235314,79454
235315,68822
235316,74900
235317,130455
235318,43062
235320,140807
235321,149641
235322,94561
235323,9925
235324,165249
235325,107012
235326,57845
235332,281
235333,20719
235337,114568
235338,120189
235339,61226
235341,113079
235344,170864
235346,156426
235347,140687
235348,140829
235349,149641
235353,68767
235355,79616
235356,116881
235357,137805
235358,41073
235359,52831
235360,71207
235361,30183
235362,28870
235364,153395
235368,32465
235370,1203
235371,44854
235373,101412
235374,18412
235375,155389
235376,28276
235377,101412
235379,85746
235381,18279
235384,20719
235385,130291
235386,128416
235388,131955
235389,144171
235391,102034
235392,79520
235393,152478
235394,103132
235397,51177
235399,111225
235400,2677
235402,117882
235405,63006
235406,128988
235412,101412
235413,51852
235415,157130
235416,63006
235417,117882
235418,124736
235420,85780
235421,2100
235423,113305
235424,69262
235425,77221
235427,19042
235429,27659
235430,56183
235434,20719
235437,10470
235438,52341
235439,71940
235442,36692
235443,139856
235446,81708
235447,108410
235450,37957
235451,12994
235452,28276
235454,62863
235456,135272
235457,39139
235461,75877
235462,41009
235463,99122
235468,128988
235469,45980
235471,127735
235474,41840
235475,149854
235476,45980
235477,129699
235480,72967
235482,134084
235484,57018
235485,22962
235487,112735
235490,62863
235491,39695
235492,137805
235493,26634
235494,119697
235496,80584
235500,30272
235502,95771
235505,20819
235507,15258
235508,159398
235510,6533
235511,139648
235512,20308
235515,23757
235516,59175
235519,108034
235520,54357
235522,98099
235523,145895
235527,33051
235529,122497
235530,14163
235532,125460
235534,14435
235535,127863
235536,154732
235537,135272
235538,85909
235540,30323
235541,116820
235542,79520
235543,127425
235547,168651
235548,161259
235549,157627
235552,51916
235553,36622
235554,40336
235555,15259
235557,101181
235558,43025
235559,12183
235560,86242
235561,142069
235562,151327
235563,148209
235565,50986
235566,132782
235567,81462
235568,92144
235569,155463
235570,88414
235571,57161
235572,126018
235573,74517
235577,143402
235578,119979
235579,116489
235580,59440
235582,107711
235586,28295
235587,92909
235590,167310
235591,18412
235596,90761
235597,126146
235599,135272
235600,99407
235601,57741
235603,140842
235604,111778
235605,14181
235609,13931
235610,93991
235611,56618
235612,154636
235613,165594
235614,142936
235615,41009
235616,148434
235617,92081
235621,162498
235622,152478
235624,47758
235625,128567
235626,42199
235627,13110
235630,143981
235631,111615
235632,146523
235635,126535
235636,13334
235637,74280
235638,105696
235639,51916
235641,88204
235643,107012
235645,18703
235648,152061
235649,69355
235651,157850
235653,104770
235656,124997
235659,109726
235660,110464
235661,23496
235664,46734
235666,85650
235668,125446
235669,74655
235670,32260
235671,47193
235676,10677
235677,25783
235683,121595
235684,63006
235685,49311
235687,5505
235689,64151
235690,47107
235691,171088
235692,19213
235694,26229
235695,92394
235698,28276
235700,136218
235701,129945
235702,58475
235703,72967
235705,57845
235707,126529
235708,20248
235710,147785
235712,170400
235714,43940
235715,169819
235716,137100
235717,102110
235718,126906
235720,10922
235721,111778
235723,32465
235724,122871
235725,42721
235726,55092
235728,62863
235730,122369
235733,136244
235734,73870
235736,45656
235737,20869
235738,55528
235739,142497
235742,103234
235743,84955
235744,49093
235745,12564
235746,154227
235747,120189
235752,141257
235753,2100
235754,102049
235755,170400
235756,111532
235758,2358
235759,149641
235761,124869
235762,95379
235763,65145
235765,108399
235767,121730
235768,63006
235769,161251
235770,43894
235771,20719
235773,131691
235774,138778
235775,157597
235776,21457
235777,78894
235778,21147
235779,42706
235781,109349
235782,141226
235783,165190
235786,94944
235787,160750
235790,7881
235791,22499
235792,82764
235793,67589
235795,63006
235797,77571
235799,117692
235800,60861
235801,35464
235803,151327
235805,63006
235806,20819
235807,143037
235810,162658
235811,166707
235812,63006
235813,133029
235814,136670
235816,163680
235817,141824
235818,8585
235819,24679
235820,31662
235822,21791
235823,107012
235824,79080
235825,129444
235827,160476
235828,2148
235834,115851
235836,128016
235839,42197
235840,18412
235843,65233
235845,121595
235846,125188
235847,107012
235848,88764
235849,78508
235850,28276
235851,103132
235852,151981
235853,15168
235854,103234
235855,166876
235857,28416
235858,22962
235859,152483
235860,47408
235862,129598
235863,49126
235868,11640
235869,119979
235870,92666
235871,113675
235872,90294
235873,106443
235874,121665
235876,88312
235877,63006
235878,128416
235879,15141
235880,22140
235881,93867
235882,121196
235884,150957
235885,155389
235886,102090
235890,153396
235891,60494
235893,22140
235894,5505
235895,66434
235896,70352
235897,124291
235898,69262
235899,145895
235900,97162
235901,60006
235902,75877
235905,41009
235906,20330
235907,72967
235908,107589
235909,165190
235910,46734
235912,140741
235914,125460
235915,143671
235916,20719
235917,72967
235919,7498
235920,156484
235921,63784
235922,149641
235925,111778
235926,47193
235927,31448
235928,135859
235929,125756
235930,101181
235931,81442
235933,138853
235934,16579
235936,44854
235937,23449
235938,84544
235939,92909
235940,102488
235941,152478
235942,145462
235944,71553
235948,113087
235950,41009
235951,90294
235952,56153
235953,92712
235954,112332
235959,122497
235961,135272
235964,14163
235967,18224
235970,86246
235971,40336
235972,32465
235975,73515
235977,82251
235978,63807
235979,148005
235980,69355
235983,152478
235984,37057
235985,5916
235986,108399
235987,54686
235989,145946
235990,108824
235991,166707
235992,18412
235993,122497
235994,9315
235996,121496
235997,12564
235999,107012
236000,32796
236001,16678
236003,21147
236005,75389
236007,1628
236010,155017
236011,13334
236013,98685
236014,35988
236015,123578
236016,101181
236018,5140
236019,55456
236021,163680
236022,56513
236023,110572
236024,6694
236026,108336
236028,90300
236029,84409
236031,27254
236034,49551
236036,59366
236037,111778
236039,29670
236040,89329
236043,125188
236044,165290
236045,160750
236046,159556
